id,desc,pad2,pad1,pad0,name,dmg_range,item_damage_modifier,stat_socket_mul_1,stat_socket_mul_2,stat_socket_mul_3,stat_socket_mul_4,stat_socket_mul_5,stat_socket_mul_6,stat_socket_mul_7,stat_socket_mul_8,stat_socket_mul_9,stat_socket_mul_10,stat_alloc_1,stat_alloc_2,stat_alloc_3,stat_alloc_4,stat_alloc_5,stat_alloc_6,stat_alloc_7,stat_alloc_8,stat_alloc_9,stat_alloc_10,flags_1,flags_2,flags_3,flags_4,faction_conv_id,gem_props,socket_bonus,rand_suffix,rand_prop,delay,scale_stat_dist,ilevel,class_mask,damage_type,stat_type_1,stat_type_2,stat_type_3,stat_type_4,stat_type_5,stat_type_6,stat_type_7,stat_type_8,stat_type_9,stat_type_10,inv_type,quality
146837,,,,,Leggings of the Ferocious Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146838,,,,,Pauldrons of the Ferocious Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146839,,,,,Gloves of the Ferocious Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146840,,,,,Cinch of the Ferocious Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146841,,,,,Treads of the Ferocious Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146842,,,,,Bracers of the Ferocious Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146843,,,,,Cloak of the Ferocious Gladiator,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,4160,24576,0,2,0,0,0,0,0,0,0,195,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146925,"Once cultivated in the cathedral garden, it has trouble growing in unfamiliar soils.",,,,Mature Morrowsprout,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,24576,2147483648,0,0,3072,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146926,,,,,Fel Command Beacon,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,24576,2147483648,0,0,3027,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146927,,,,,Inferno Oil,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,8192,2147483648,0,0,3036,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146928,,,,,Heat Absorbing Prism,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,8192,2147483648,0,0,3043,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146929,,,,,Moonstone Figurine,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,8192,2147483648,0,0,3064,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146930,,,,,Pure Arcane Powder,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,8192,2147483648,0,0,3013,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146931,All shadows appear to be deflected off the rib just as they touch it.,,,,Mephistroth's Rib,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,8192,2147483648,0,0,3085,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146932,,,,,Condensed Storm's Fury,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,8192,2147483648,0,0,3093,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146933,,,,,Highborne Martyr's Blood,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,8192,2147483648,0,0,3020,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146934,The candle has fortified.,,,,Untouched Holy Candle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,65536,8192,2147483648,0,0,3055,0,0,0,0,0,172,65535,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4
146984,,,,,Cloak of Stifling Brimstone,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,71,36,49,-1,-1,-1,-1,-1,-1,16,4
146985,,,,,Shroud of the Drowned Adherent,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4100,2900,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,71,49,40,-1,-1,-1,-1,-1,-1,16,4
146986,,,,,Emberscatter Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3950,3050,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,49,32,-1,-1,-1,-1,-1,-1,8,4
146987,,,,,Slippers of Enduring Vigilance,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4700,2300,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,36,49,-1,-1,-1,-1,-1,-1,8,4
146988,,,,,Gloves of Furtive Oppression,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4100,2900,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,32,49,-1,-1,-1,-1,-1,-1,10,4
146989,,,,,Fel-Flecked Grips,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,36,32,-1,-1,-1,-1,-1,-1,10,4
146990,,,,,Hundred-Fathom Veil,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4700,2300,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,49,40,-1,-1,-1,-1,-1,-1,1,4
146991,,,,,Blackened Mask of Disgrace,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4250,2750,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,36,32,-1,-1,-1,-1,-1,-1,1,4
146992,,,,,Legwraps of Fused Loathing,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,36,49,-1,-1,-1,-1,-1,-1,7,4
146993,,,,,Leggings of Divine Portents,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4100,2900,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,40,32,-1,-1,-1,-1,-1,-1,7,4
146994,,,,,Robe of Aqueous Command,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,32,49,-1,-1,-1,-1,-1,-1,20,4
146995,,,,,Soul Queen's Ceremonial Robes,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,40,36,-1,-1,-1,-1,-1,-1,20,4
146996,,,,,Mantle of Broken Spirits,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,49,40,-1,-1,-1,-1,-1,-1,3,4
146997,,,,,Shoulderpads of Whispering Twilight,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,32,36,-1,-1,-1,-1,-1,-1,3,4
146998,,,,,Braided Torture Lash,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4700,2300,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,32,36,-1,-1,-1,-1,-1,-1,6,4
146999,,,,,Strife-Riddled Cinch,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,49,36,-1,-1,-1,-1,-1,-1,6,4
147000,,,,,Ravenous Devotee's Bracelets,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4100,2900,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,36,49,-1,-1,-1,-1,-1,-1,9,4
147001,,,,,Oathbreaker's Cuffs,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,5,32,40,-1,-1,-1,-1,-1,-1,9,4
147002,,,,,Charm of the Rising Tide,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147003,,,,,Barbaric Mindslaver,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147004,,,,,Sea Star of the Depthmother,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147005,,,,,Chalice of Moonlight,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147006,,,,,Archive of Faith,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147007,,,,,The Deceiver's Grand Design,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147009,,,,,Infernal Cinders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524352,8192,0,0,0,0,0,0,0,0,0,184,65535,0,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147010,,,,,Cradle of Anguish,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147011,"Once more, with eeling.",,,,Vial of Ceaseless Toxins,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147012,,,,,Umbral Moonglaives,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147013,,,,,String of Extracted Incisors,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,10500,7000,0,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,36,40,-1,-1,-1,-1,-1,-1,-1,2,4
147014,,,,,Locket of Splintered Souls,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,9500,8000,0,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,49,32,-1,-1,-1,-1,-1,-1,-1,2,4
147015,,,,,Engine of Eradication,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147016,,,,,Terror From Below,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147017,,,,,Tarnished Sentinel Medallion,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147018,,,,,Spectral Thurible,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147019,,,,,Tome of Unraveling Sanity,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147020,,,,,Scaled Band of Servitude,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,10000,7500,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,49,36,-1,-1,-1,-1,-1,-1,-1,11,4
147021,,,,,Yathae's Thumb Ring,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,12000,5500,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,32,40,-1,-1,-1,-1,-1,-1,-1,11,4
147022,,,,,Feverish Carapace,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147023,,,,,Leviathan's Hunger,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147024,,,,,Reliquary of the Damned,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9999,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147025,,,,,Recompiled Guardian Module,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147026,,,,,Shifting Cosmic Sliver,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6666,0,0,0,0,0,0,0,0,0,524288,8192,0,0,0,0,0,0,0,0,0,184,65535,0,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,4
147027,,,,,Spirebreaker Harness,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,36,49,-1,-1,-1,-1,-1,-1,5,4
147028,,,,,Hide of the Abyssal Behemoth,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4250,2750,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,40,32,-1,-1,-1,-1,-1,-1,5,4
147029,,,,,Glacier Walkers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,8,4
147030,,,,,Felscape Pathfinders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4250,2750,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,40,49,-1,-1,-1,-1,-1,-1,8,4
147031,,,,,Moonfire Stranglers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,32,49,-1,-1,-1,-1,-1,-1,10,4
147032,,,,,Gloves of Wayward Compulsions,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,10,4
147033,,,,,Lunar-Wrath Headgear,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,36,49,-1,-1,-1,-1,-1,-1,1,4
147034,,,,,Shadow-Scarred Headcover,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4700,2300,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,1,4
147035,,,,,Bonespur Studded Legwraps,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4700,2300,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,40,32,-1,-1,-1,-1,-1,-1,7,4
147037,,,,,Dripping Arcfin Shoulderpads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4250,2750,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,36,49,-1,-1,-1,-1,-1,-1,3,4
147038,,,,,Wakening Horror Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,3,4
147039,,,,,Cinch of Sizzling Flesh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4250,2750,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,32,49,-1,-1,-1,-1,-1,-1,6,4
147040,,,,,Etched Bone Waistband,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4250,2750,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,40,36,-1,-1,-1,-1,-1,-1,6,4
147041,,,,,Sinew-Stitched Wristguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,49,40,-1,-1,-1,-1,-1,-1,9,4
147042,,,,,Bracers of Rippling Darkness,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4100,2900,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,9,4
147043,,,,,Hauberk of Frozen Mist,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4550,2450,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,32,49,-1,-1,-1,-1,-1,-1,20,4
147044,,,,,Soul-Rattle Ribcage,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3950,3050,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,5,4
147045,,,,,Insulated Finpads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,49,36,-1,-1,-1,-1,-1,-1,8,4
147046,,,,,Star-Stalker Treads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,32,49,-1,-1,-1,-1,-1,-1,8,4
147047,,,,,Gauntlets of Spiteful Haunting,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4250,2750,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,32,49,-1,-1,-1,-1,-1,-1,10,4
147048,,,,,Vicegrip of the Unrepentant,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,10,4
147049,,,,,Azure Squallshaper's Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4250,2750,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,40,49,-1,-1,-1,-1,-1,-1,1,4
147050,,,,,Crown of Discarded Hope,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4400,2600,0,0,0,0,0,0,0,8192,0,0,0,0,0,0,0,0,0,184,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,1,4
